trial,col_signal,sign_thresh,reset_peak,rsi_thresh,atr_mult,vwap_atr_mult,invest_frac,buy_factor,sell_factor,trailstop_pct,sess_start,avg_daily_pnl
2084,ema_9,ema_21,1,80,12.3351,0.87222,0.00517,0.2898,0.45551,51.27973,13:30:00,56.11778
314,ema_9,ema_21,1,80,12.31932,0.07398,0.0078,0.0146,0.51657,17.14596,13:30:00,54.64293
1091,ema_9,ema_21,1,80,13.3807,1.40632,0.04244,0.02317,0.50643,23.249,13:30:00,53.68479
1842,ema_9,ema_21,1,78,12.63508,0.35366,0.01133,0.03508,0.46039,15.04539,13:30:00,53.35643
1961,ema_9,ema_21,1,80,12.66613,-0.06406,0.0364,0.03888,0.64736,31.11334,13:30:00,52.83774
1475,ema_9,ema_21,1,76,13.25265,0.64643,0.02785,0.01911,0.58537,21.49644,13:30:00,52.68912
1928,ema_9,ema_21,1,71,12.3288,1.01438,0.01279,0.00389,0.54728,36.60598,13:30:00,52.55899
1720,ema_9,ema_21,1,77,12.78432,-0.53518,0.00888,0.02158,0.59522,29.89149,13:30:00,51.84676
1524,ema_9,ema_21,1,70,12.75296,0.39261,0.00966,0.00953,0.53326,5.55446,13:30:00,51.21656
1295,ema_9,ema_21,1,76,12.87924,1.80374,0.02053,0.01938,0.55376,29.77832,13:30:00,50.92527
1411,ema_9,ema_21,1,80,12.40769,-1.41051,0.01289,0.00456,0.64392,17.05685,13:30:00,50.69236
579,ema_9,ema_21,1,76,13.42563,0.15241,0.01191,0.02642,0.62301,26.54009,13:30:00,50.68409
758,ema_9,ema_21,1,78,17.61359,1.26674,0.04154,0.00127,0.91381,43.13207,14:30:00,50.41238
1629,ema_9,ema_21,1,73,12.27328,1.17138,0.02,0.02341,0.52185,30.47145,13:30:00,49.38461
1306,ema_9,ema_21,1,74,13.32517,-0.16797,0.03741,0.00957,0.60424,34.47005,13:30:00,49.37954
1043,ema_9,ema_21,1,80,12.28112,0.73488,0.01475,0.06823,0.6052,28.43243,13:30:00,49.12065
1522,ema_9,ema_21,1,76,13.27519,0.50538,0.01538,0.04179,0.47569,15.52365,13:30:00,48.96685
1431,ema_9,ema_21,1,74,12.35137,-2.06694,0.02403,0.0399,0.55405,20.8824,13:30:00,48.85436
1141,ema_9,ema_21,1,80,12.57281,2.58043,0.04591,0.00827,0.38637,16.01337,13:30:00,48.61535
830,ema_9,ema_21,1,72,12.48039,0.15607,0.02989,0.01865,0.86749,51.79764,13:30:00,48.39092
666,ema_9,ema_21,1,66,12.59708,0.98687,0.02253,0.00273,0.72457,16.83282,13:30:00,48.37341
271,ema_9,ema_21,1,79,14.47058,1.50775,0.00799,0.17536,0.6323,29.59203,13:30:00,47.98255
1991,ema_9,ema_21,1,80,11.52381,0.4778,0.0228,0.0881,0.55547,21.77666,13:30:00,47.81748
573,ema_9,ema_21,1,71,12.53696,2.34629,0.00599,0.01483,0.39012,17.52599,13:30:00,47.71864
389,ema_9,ema_21,1,77,12.62831,0.54176,0.00502,0.27251,0.36751,44.01416,13:30:00,47.57528
593,ema_9,ema_21,1,70,12.51359,0.51876,0.00577,0.00891,0.39443,36.37577,13:30:00,46.96037
1576,ema_9,ema_21,1,77,13.18955,0.14256,0.01496,0.03967,0.4842,21.07018,13:30:00,46.94572
1686,ema_9,ema_21,1,80,11.62462,0.34158,0.0107,0.05254,0.64472,33.66124,13:30:00,46.62567
1790,ema_9,ema_21,1,77,11.69648,0.68566,0.01426,0.00336,0.45064,15.30211,13:30:00,46.30682
376,ema_9,ema_21,1,73,13.2917,1.46702,0.0055,4e-05,0.39915,16.63356,13:30:00,46.16987
438,ema_9,ema_21,1,74,17.66888,2.22147,0.01154,0.04909,0.95195,46.98731,14:30:00,45.82664
2052,ema_9,ema_21,1,71,11.57872,1.56397,0.00938,0.00114,0.5217,36.87773,13:30:00,45.76129
325,ema_9,ema_21,1,79,11.77456,0.37698,0.01255,0.00891,0.49628,24.47697,13:30:00,45.67712
1246,ema_9,ema_21,1,75,13.53528,2.15103,0.01885,0.05472,0.58503,33.11093,13:30:00,45.65189
1935,ema_9,ema_21,1,68,12.85235,1.0268,0.0139,0.01884,0.45702,33.73321,13:30:00,45.34746
1670,ema_9,ema_21,1,71,12.98669,1.84214,0.03587,0.0347,0.4592,19.22872,13:30:00,44.93104
993,ema_9,ema_21,1,80,17.89155,-0.47162,0.0053,0.25686,0.95667,58.8481,14:30:00,44.82331
1960,ema_9,ema_21,1,80,12.19924,-0.25223,0.0092,0.11175,0.54239,34.33332,13:30:00,44.71123
1252,ema_9,ema_21,1,74,12.122,1.11261,0.00978,0.01456,0.52462,15.83231,13:30:00,44.70324
1705,ema_9,ema_21,1,76,12.53773,-0.56853,0.02061,0.03102,0.41197,17.77088,13:30:00,44.70256
481,ema_9,ema_21,1,80,17.83089,2.70926,0.03819,0.07996,0.98562,38.90818,14:30:00,44.42164
1429,ema_9,ema_21,1,76,12.84425,-1.26517,0.02263,0.01049,0.52959,30.55757,13:30:00,44.19424
1227,ema_9,ema_21,1,80,13.96703,0.51371,0.00906,0.15113,0.63478,19.49278,14:30:00,43.72278
1225,ema_9,ema_21,1,70,11.62695,0.22309,0.01215,0.02414,0.59823,26.97287,13:30:00,43.60908
587,ema_9,ema_21,1,77,11.29076,1.852,0.00529,0.06467,0.38098,26.68285,13:30:00,43.58039
1806,ema_9,ema_21,1,68,13.36209,-1.38514,0.01663,0.00747,0.63215,18.3438,13:30:00,43.49948
839,ema_9,ema_21,1,78,11.09729,1.15281,0.0094,0.10347,0.34588,29.2519,13:30:00,43.44146
1558,ema_9,ema_21,1,80,15.05991,2.69694,0.01634,0.07834,0.55491,19.55189,13:30:00,43.32225
274,ema_9,ema_21,1,79,14.18998,2.57027,0.01565,0.01675,0.69483,29.45274,13:30:00,43.26608
2067,ema_9,ema_21,1,66,13.49765,2.60658,0.01347,0.05271,0.64104,38.65174,13:30:00,43.2168
436,ema_9,ema_21,1,80,12.55291,2.59915,0.00572,0.14082,0.28985,25.74504,13:30:00,43.19533
1876,ema_9,ema_21,1,79,12.89652,1.24358,0.01697,0.18024,0.67487,26.24734,13:30:00,42.99968
326,ema_9,ema_21,1,70,13.10318,0.88022,0.00556,0.16056,0.5026,22.98302,13:30:00,42.95182
1273,ema_9,ema_21,1,79,13.3509,3.87959,0.04008,0.00711,0.522,31.33008,13:30:00,42.88115
1209,ema_9,ema_21,1,77,14.71029,1.25202,0.01511,0.12987,0.47309,25.69975,13:30:00,42.79638
1013,ema_9,ema_21,1,77,17.49998,2.62886,0.00615,0.1894,0.7002,57.75879,14:30:00,42.74328
1661,ema_9,ema_21,1,70,12.70953,-1.18006,0.01968,0.06418,0.47544,25.23141,13:30:00,42.68509
1169,ema_9,ema_21,1,77,11.4134,1.10425,0.07896,0.00214,0.4615,25.38203,13:30:00,42.55306
1039,ema_9,ema_21,1,79,12.31429,-0.37255,0.00504,0.24272,0.66026,52.67361,14:30:00,42.54329
1375,ema_9,ema_21,1,79,11.80501,-0.18236,0.01136,0.0373,0.65913,29.66728,13:30:00,42.52779
783,ema_9,ema_21,1,78,13.30057,-0.21266,0.02566,0.08268,0.7934,55.28967,13:30:00,42.37011
1313,ema_9,ema_21,1,75,13.04861,-0.74059,0.01986,0.01154,0.5038,40.40805,13:30:00,42.3093
1579,ema_9,ema_21,1,80,13.15445,1.45835,0.02131,0.15532,0.51405,28.33119,13:30:00,42.29628
1678,ema_9,ema_21,1,80,14.96868,2.08231,0.03809,0.05352,0.50283,26.53508,14:30:00,42.26245
1614,ema_9,ema_21,1,80,13.9257,0.74224,0.00908,0.15901,0.65982,21.10972,13:30:00,42.24834
696,ema_9,ema_21,1,79,14.72276,2.97102,0.02156,0.05284,0.68424,21.20692,13:30:00,42.19189
1976,ema_9,ema_21,1,73,11.54523,-2.18995,0.02296,0.02331,0.62713,25.98061,13:30:00,42.09208
1262,ema_9,ema_21,1,70,12.33883,3.66862,0.00956,0.09516,0.45899,20.12839,13:30:00,41.9478
265,ema_9,ema_21,1,79,14.20976,3.04894,0.01294,0.11911,0.68566,46.9959,13:30:00,41.88448
1700,ema_9,ema_21,1,75,12.86186,-3.30744,0.01288,0.02707,0.75861,22.8138,13:30:00,41.84366
352,ema_9,ema_21,1,61,13.35569,-0.79036,0.00891,0.06218,0.81678,52.30643,13:30:00,41.81982
1856,ema_9,ema_21,1,77,10.8312,1.14359,0.05423,0.03145,0.37663,15.20481,13:30:00,41.62595
1989,ema_9,ema_21,1,71,11.50581,2.7454,0.00691,0.04688,0.30323,46.71917,13:30:00,41.61488
1116,ema_9,ema_21,1,79,17.53783,0.71149,0.00547,0.09166,0.75567,59.43371,14:30:00,41.22591
985,ema_9,ema_21,1,74,13.65922,1.00653,0.01199,0.0656,0.77875,33.24153,13:30:00,41.16223
469,ema_9,ema_21,1,78,17.85374,3.80169,0.02091,0.00823,0.89656,45.27169,14:30:00,41.14691
1920,ema_9,ema_21,1,76,13.2251,0.20064,0.01205,0.00463,0.41887,22.42829,13:30:00,41.13053
460,ema_9,ema_21,1,79,14.17647,-0.1682,0.00626,0.19271,0.93279,45.85913,14:30:00,41.02139
803,ema_9,ema_21,1,75,12.3691,1.82991,0.02411,0.03241,0.79969,56.67142,13:30:00,40.95505
351,ema_9,ema_21,1,71,13.27683,-3.19143,0.00502,0.00754,0.81572,45.5913,13:30:00,40.95204
1009,ema_9,ema_21,1,72,11.65554,0.87305,0.00976,0.07689,0.38473,26.65976,13:30:00,40.93911
1347,ema_9,ema_21,1,71,14.39185,0.69688,0.02106,0.00772,0.56613,20.93616,13:30:00,40.90828
1343,ema_9,ema_21,1,77,14.07903,2.6334,0.00998,0.02193,0.52675,15.66221,13:30:00,40.88801
1285,ema_9,ema_21,1,71,12.2402,2.52188,0.00815,0.02024,0.36232,7.48095,13:30:00,40.84232
651,ema_9,ema_21,1,77,17.90743,3.25442,0.0162,0.03065,0.70778,45.97734,13:30:00,40.77121
281,ema_9,ema_21,1,74,15.83118,1.96652,0.0193,0.01865,0.70982,20.37063,13:30:00,40.73322
852,ema_9,ema_21,1,79,13.27561,2.42083,0.0185,0.01309,0.71868,35.38754,14:30:00,40.73176
408,ema_9,ema_21,1,74,12.06086,-1.20948,0.00878,0.18316,0.5888,42.05836,13:30:00,40.62224
832,ema_9,ema_21,1,76,17.64016,1.93835,0.02475,0.1012,0.95532,47.19837,14:30:00,40.57502
1809,ema_9,ema_21,1,78,15.24732,1.02953,0.01712,0.01698,0.54451,6.63741,13:30:00,40.52513
857,ema_9,ema_21,1,70,11.56907,-0.60305,0.00705,0.03778,0.64244,18.65653,13:30:00,40.48182
440,ema_9,ema_21,1,68,12.28554,3.94666,0.00616,0.02334,0.38088,23.26226,13:30:00,40.47556
1968,ema_9,ema_21,1,77,14.41449,-0.05829,0.02123,0.00733,0.75481,13.01481,13:30:00,40.46541
1233,ema_9,ema_21,1,77,14.69049,0.73111,0.00738,0.14326,0.5532,33.19227,13:30:00,40.40436
673,ema_9,ema_21,1,67,12.80035,1.91193,0.00503,0.20345,0.35353,27.06964,13:30:00,40.3998
254,ema_9,ema_21,1,78,14.75168,3.68375,0.00522,0.11781,0.48967,37.9332,13:30:00,40.37756
606,ema_9,ema_21,1,79,13.00872,2.62013,0.01607,0.08605,0.76852,35.13672,13:30:00,40.31825
976,ema_9,ema_21,1,71,12.14165,2.19154,0.01214,0.02445,0.56867,19.51197,13:30:00,40.07505
1549,ema_9,ema_21,1,72,14.19276,2.85353,0.02497,0.06266,0.46781,26.57219,13:30:00,40.05424
334,ema_9,ema_21,1,72,12.8449,-3.42158,0.01139,0.14029,0.79961,49.30018,13:30:00,39.97676
665,ema_9,ema_21,1,80,18.06438,-0.10633,0.00839,0.17047,0.94953,41.84583,14:30:00,39.96784
596,ema_9,ema_21,1,77,11.99288,-0.63454,0.00638,0.13232,0.56442,32.42008,13:30:00,39.77382
719,ema_9,ema_21,1,71,17.69268,1.53019,0.02221,0.05607,0.77831,44.78432,14:30:00,39.76785
1810,ema_9,ema_21,1,80,12.1815,2.16137,0.03184,0.03512,0.62421,15.27562,13:30:00,39.71252
1186,ema_9,ema_21,1,79,14.61338,2.48202,0.04107,0.03646,0.38288,17.85283,13:30:00,39.51989
1770,ema_9,ema_21,1,78,11.93977,0.03281,0.02698,0.00785,0.62461,35.68827,13:30:00,39.4902
988,ema_9,ema_21,1,72,11.609,-1.20771,0.00958,0.04389,0.50458,37.49208,13:30:00,39.46388
1830,ema_9,ema_21,1,71,14.94502,0.93337,0.00757,0.01426,0.55165,24.17458,13:30:00,39.34944
1698,ema_9,ema_21,1,77,13.83639,1.16313,0.00716,0.1412,0.81314,36.71143,13:30:00,39.34785
735,ema_9,ema_21,1,74,14.92553,0.5594,0.02565,0.02832,0.66386,17.7546,13:30:00,39.30715
1029,ema_9,ema_21,1,74,17.60611,3.75044,0.00655,0.28738,0.68455,53.72592,14:30:00,39.28711
1180,ema_9,ema_21,1,65,11.45142,2.53954,0.0059,0.25174,0.5516,21.7157,13:30:00,38.99974
1998,ema_9,ema_21,1,77,16.01607,2.51033,0.03622,0.02036,0.59042,17.76045,13:30:00,38.89009
1075,ema_9,ema_21,1,65,12.68977,2.65925,0.005,0.03538,0.36776,15.21314,13:30:00,38.81866
320,ema_9,ema_21,1,77,14.78972,0.48474,0.00559,0.12815,0.52623,19.12902,13:30:00,38.77608
1689,ema_9,ema_21,1,77,12.10483,-1.80348,0.01507,0.02652,0.68002,35.64837,13:30:00,38.73962
425,ema_9,ema_21,1,72,13.51728,1.9319,0.00624,0.02676,0.44235,13.51415,13:30:00,38.68729
2076,ema_9,ema_21,1,77,11.18845,1.64519,0.03149,0.09929,0.38323,24.17041,13:30:00,38.578
383,ema_9,ema_21,1,80,12.03899,2.59918,0.00634,0.07244,0.29861,18.86768,13:30:00,38.48144
1561,ema_9,ema_21,1,71,12.35984,2.0264,0.03806,0.0714,0.62493,20.10255,13:30:00,38.43748
1127,ema_9,ema_21,1,77,14.13535,2.9561,0.0088,0.00235,0.62935,26.64545,13:30:00,38.43337
1982,ema_9,ema_21,1,56,11.46839,0.32345,0.01483,0.01683,0.56839,23.67946,13:30:00,38.37217
1367,ema_9,ema_21,1,70,11.89346,2.17947,0.01309,0.05179,0.38735,17.79037,13:30:00,38.33285
1545,ema_9,ema_21,1,79,13.68636,0.64399,0.01018,0.0385,0.43686,8.94984,13:30:00,38.3094
927,ema_9,ema_21,1,77,11.18978,0.11363,0.00896,0.16767,0.34314,22.20565,13:30:00,38.28131
1483,ema_9,ema_21,1,73,15.01043,1.19269,0.02301,0.09126,0.52939,13.63846,13:30:00,38.17923
1011,ema_9,ema_21,1,69,17.3557,2.04657,0.01978,0.02345,0.9308,16.5425,13:30:00,38.17781
361,ema_9,ema_21,1,54,12.33923,0.98349,0.0105,0.19894,0.65,51.00634,13:30:00,38.11693
1042,ema_9,ema_21,1,79,11.72775,-0.72381,0.00543,0.25914,0.43577,41.58049,13:30:00,38.03106
1278,ema_9,ema_21,1,77,15.47277,1.37028,0.00944,0.00176,0.48863,28.49548,13:30:00,38.02642
562,ema_9,ema_21,1,68,11.34886,1.70147,0.01103,0.10141,0.43162,18.45915,13:30:00,37.97244
952,ema_9,ema_21,1,80,11.95963,3.09336,0.01272,0.09179,0.41498,18.81088,13:30:00,37.9675
1651,ema_9,ema_21,1,70,14.27528,0.45,0.01639,0.0617,0.52594,30.68122,13:30:00,37.93051
1985,ema_9,ema_21,1,55,12.4623,3.99344,0.02185,0.03033,0.77601,18.19495,13:30:00,37.92496
1409,ema_9,ema_21,1,73,12.59002,0.48218,0.00753,0.09197,0.32354,12.81836,13:30:00,37.8946
809,ema_9,ema_21,1,73,12.01889,0.74113,0.05783,0.00451,0.7118,44.58468,13:30:00,37.6933
1997,ema_9,ema_21,1,70,11.68704,-1.83493,0.04064,0.01913,0.66872,35.30064,13:30:00,37.58988
1730,ema_9,ema_21,1,68,14.1541,0.85407,0.01644,0.08921,0.75276,21.57509,13:30:00,37.57222
1037,ema_9,ema_21,1,80,16.89845,1.59857,0.00556,0.26479,0.89096,51.19074,14:30:00,37.49877
924,ema_9,ema_21,1,80,17.34541,4.04648,0.01533,0.05397,0.63355,46.20455,14:30:00,37.44919
1895,ema_9,ema_21,1,71,14.08603,1.75278,0.03963,0.02982,0.72738,28.27773,13:30:00,37.424
2050,ema_9,ema_21,1,80,17.52227,1.5368,0.01252,0.01152,0.65722,28.5933,13:30:00,37.3717
1682,ema_9,ema_21,1,80,13.81301,0.75107,0.03922,0.03534,0.42496,26.62354,13:30:00,37.2723
602,ema_9,ema_21,1,69,12.06699,-1.68567,0.00603,0.09112,0.54519,28.05533,13:30:00,37.20727
956,ema_9,ema_21,1,78,10.2353,1.84977,0.0089,0.09908,0.34301,30.37597,13:30:00,37.0718
1117,ema_9,ema_21,1,79,11.47427,1.41897,0.04049,0.10482,0.56018,16.08761,13:30:00,37.04364
1164,ema_9,ema_21,1,72,11.58992,0.98925,0.00932,0.11312,0.56608,10.64561,14:30:00,37.00609
432,ema_9,ema_21,1,63,11.60162,4.19846,0.00694,0.06195,0.45448,24.38875,13:30:00,36.96453
294,ema_9,ema_21,1,74,14.28983,3.92888,0.0343,0.00017,0.70894,32.7333,13:30:00,36.89525
331,ema_9,ema_21,1,74,14.76159,2.81869,0.01156,0.10157,0.82796,47.95245,13:30:00,36.88532
385,ema_9,ema_21,1,78,10.06186,2.40379,0.00798,0.0587,0.3304,14.28666,13:30:00,36.86516
2083,ema_9,ema_21,1,63,13.02754,-1.59805,0.00617,0.11543,0.55472,7.87382,13:30:00,36.77532
1567,ema_9,ema_21,1,67,12.88548,4.37203,0.01362,0.00314,0.57404,8.06644,13:30:00,36.68045
459,ema_9,ema_21,1,77,11.46499,0.70627,0.01343,0.24493,0.61321,24.64755,13:30:00,36.63456
1589,ema_9,ema_21,1,79,13.79655,-0.26077,0.01102,0.12015,0.53615,16.20416,13:30:00,36.45717
1987,ema_9,ema_21,1,67,11.58302,1.52438,0.01929,0.02741,0.74429,26.04431,13:30:00,36.43958
1847,ema_9,ema_21,1,71,11.66387,0.38032,0.01895,0.1131,0.37789,7.5634,13:30:00,36.36452
1020,ema_9,ema_21,1,80,17.66265,0.83833,0.00996,0.13661,0.68538,24.09433,13:30:00,36.35443
286,ema_9,ema_21,1,65,13.04953,-1.04324,0.00662,0.09753,0.54351,5.93077,13:30:00,36.28214
527,ema_9,ema_21,1,72,13.9562,1.19786,0.00748,0.02229,0.9489,39.15626,14:30:00,36.27988
576,ema_9,ema_21,1,73,12.18183,-1.96304,0.01414,0.07155,0.73947,48.69061,13:30:00,36.11302
348,ema_9,ema_21,1,64,13.67121,0.46547,0.00688,0.09849,0.73727,53.6881,13:30:00,36.05884
1607,ema_9,ema_21,1,76,12.1466,-2.31401,0.00722,0.0053,0.49555,7.44433,13:30:00,35.99646
990,ema_9,ema_21,1,73,14.21802,2.16304,0.0064,0.05726,0.39106,28.72686,13:30:00,35.9924
946,ema_9,ema_21,1,79,12.68349,1.31177,0.04979,0.01882,0.89727,36.33007,14:30:00,35.97377
970,ema_9,ema_21,1,72,13.28132,-2.9127,0.01594,0.03233,0.52243,29.43632,13:30:00,35.95534
260,ema_9,ema_21,1,72,13.84244,1.43022,0.00692,0.02305,0.4498,25.79902,13:30:00,35.93851
1060,ema_9,ema_21,1,80,12.49293,4.73226,0.01109,0.02859,0.49873,25.76914,13:30:00,35.91999
1870,ema_9,ema_21,1,79,12.11366,-0.45863,0.00886,0.06659,0.81524,10.28706,13:30:00,35.80048
471,ema_9,ema_21,1,68,15.12425,3.21536,0.00625,0.04215,0.54503,20.33178,13:30:00,35.7479
738,ema_9,ema_21,1,68,13.78432,0.11917,0.01362,0.00367,0.70814,6.72404,13:30:00,35.59309
463,ema_9,ema_21,1,79,14.65213,2.70237,0.00503,0.2683,0.3481,39.78608,13:30:00,35.5652
347,ema_9,ema_21,1,65,14.14918,1.62592,0.01368,0.11621,0.81677,49.76979,13:30:00,35.5651
835,ema_9,ema_21,1,80,14.10459,1.81282,0.0051,0.39803,0.93314,49.17841,14:30:00,35.54926
434,ema_9,ema_21,1,60,13.01106,4.2117,0.00684,0.12748,0.5054,23.80999,13:30:00,35.52511
1068,ema_9,ema_21,1,80,13.89585,2.31865,0.0074,0.01127,0.34073,21.55129,13:30:00,35.52078
1899,ema_9,ema_21,1,80,17.87134,0.69556,0.00702,0.11959,0.67168,23.4196,13:30:00,35.42732
1021,ema_9,ema_21,1,73,17.42061,1.56328,0.00898,0.10727,0.62614,54.48224,14:30:00,35.33437
987,ema_9,ema_21,1,80,18.2478,1.86904,0.01193,0.17071,0.75992,34.69722,13:30:00,35.22073
856,ema_9,ema_21,1,80,14.22855,1.34064,0.02114,0.13543,0.79922,51.3792,13:30:00,35.05192
1296,ema_9,ema_21,1,71,17.65926,1.06696,0.00731,0.01795,0.76191,13.82896,13:30:00,35.01826
1537,ema_9,ema_21,1,74,12.0757,1.80247,0.04646,0.0055,0.73203,33.47462,13:30:00,34.98837
1348,ema_9,ema_21,1,77,11.04202,1.72998,0.03163,0.05227,0.5868,35.98782,13:30:00,34.93888
972,ema_9,ema_21,1,78,15.1065,0.72576,0.0235,0.00717,0.44252,35.11952,13:30:00,34.93138
906,ema_9,ema_21,0,71,17.59472,4.93644,0.01474,0.26967,0.77561,53.86303,14:30:00,34.90207
1724,ema_9,ema_21,1,75,14.00835,-0.40866,0.00947,0.01368,0.68981,39.65147,13:30:00,34.85723
1530,ema_9,ema_21,1,71,13.78637,-0.32044,0.02967,0.05788,0.60599,9.55912,13:30:00,34.73246
1802,ema_9,ema_21,1,76,15.29041,4.22858,0.00569,0.02494,0.45743,7.46236,13:30:00,34.698
581,ema_9,ema_21,1,80,11.8427,-4.11405,0.00994,0.0985,0.61495,28.20086,13:30:00,34.65002
1803,ema_9,ema_21,1,80,9.54597,2.76004,0.0242,0.01958,0.27468,10.14898,13:30:00,34.63468
1125,ema_9,ema_21,1,71,17.87835,1.99215,0.01261,0.20723,0.97183,57.65816,14:30:00,34.53321
1456,ema_9,ema_21,1,77,11.31445,-0.43925,0.02404,0.01597,0.3805,26.46572,13:30:00,34.53017
958,ema_9,ema_21,1,80,11.32477,-0.61496,0.00555,0.0235,0.60993,17.82722,13:30:00,34.51049
1448,ema_9,ema_21,1,78,11.59859,0.36787,0.04099,0.01561,0.67823,33.83952,14:30:00,34.46439
478,ema_9,ema_21,1,79,10.75121,1.9411,0.01287,0.03459,0.51922,20.6503,13:30:00,34.42654
235,ema_9,ema_21,1,76,14.33021,4.06005,0.00618,0.22236,0.47348,37.77595,14:30:00,34.28273
989,ema_9,ema_21,1,76,16.96339,2.31401,0.02654,0.019,0.85015,39.90734,14:30:00,34.27979
513,ema_9,ema_21,1,77,17.48001,2.06022,0.01322,0.12938,0.59638,31.443,13:30:00,34.27659
889,ema_9,ema_21,1,79,14.8348,-1.11979,0.03675,0.03597,0.75928,40.86432,13:30:00,34.24997
531,ema_9,ema_21,1,77,14.26454,-2.54608,0.00526,0.08674,0.97731,47.47618,14:30:00,33.92182
655,ema_9,ema_21,1,78,11.26032,2.97542,0.03752,0.05623,0.45111,57.50817,13:30:00,33.8842
525,ema_9,ema_21,1,79,12.82172,4.14766,0.00686,0.06359,0.26913,31.17081,13:30:00,33.83508
821,ema_9,ema_21,1,73,17.87449,0.80216,0.01456,0.1072,0.71067,58.55765,13:30:00,33.82329
209,ema_9,ema_21,0,79,16.48084,0.70837,0.00617,0.17127,0.27621,58.29187,14:30:00,33.80792
1405,ema_9,ema_21,1,74,13.09724,2.00691,0.00535,0.35651,0.329,42.92251,13:30:00,33.66153
1729,ema_9,ema_21,1,73,9.87076,1.65191,0.00524,0.30179,0.37092,53.72225,13:30:00,33.59528
1491,ema_9,ema_21,1,78,15.84604,3.85495,0.04333,0.03376,0.40045,12.94525,13:30:00,33.58397
753,ema_9,ema_21,1,79,17.48468,4.47989,0.02037,0.03348,0.61266,21.85952,13:30:00,33.50778
1015,ema_9,ema_21,1,78,17.25873,2.79189,0.00692,0.34578,0.69771,53.7814,14:30:00,33.42124
1185,ema_9,ema_21,1,80,14.43748,-0.38242,0.00574,0.26389,0.45441,56.70006,14:30:00,33.21687
523,ema_9,ema_21,1,80,14.77868,3.82557,0.03427,0.00367,0.79151,40.40194,14:30:00,33.21023
1282,ema_9,ema_21,1,75,10.60786,0.48456,0.01286,0.06829,0.5586,21.05891,13:30:00,33.02149
1035,ema_9,ema_21,1,63,14.49772,3.52921,0.00607,0.06356,0.796,55.24947,14:30:00,32.98897
1415,ema_9,ema_21,1,74,14.34771,-2.63209,0.0119,0.02046,0.69909,12.31578,13:30:00,32.96499
1596,ema_9,ema_21,1,76,14.52,-2.46555,0.00634,0.17935,0.67787,29.07315,13:30:00,32.89525
201,ema_9,ema_21,0,77,16.62324,4.72525,0.01982,0.25534,0.65755,33.18384,14:30:00,32.83046
980,ema_9,ema_21,1,69,11.63803,1.59355,0.00534,0.11038,0.28861,19.64651,13:30:00,32.71962
1076,ema_9,ema_21,1,76,14.25362,1.49979,0.00635,0.42056,0.96527,57.43491,14:30:00,32.70785
1582,ema_9,ema_21,1,79,15.12222,1.00831,0.0152,0.00973,0.3895,20.52384,13:30:00,32.68039
1189,ema_9,ema_21,1,79,15.65556,0.50709,0.0178,0.07197,0.61969,25.51746,13:30:00,32.51485
577,ema_9,ema_21,1,71,16.91904,1.70574,0.00641,0.22443,0.71542,36.8602,13:30:00,32.47803
692,ema_9,ema_21,1,80,13.65824,4.73732,0.01491,0.10829,0.63974,51.18726,13:30:00,32.47753
1628,ema_9,ema_21,1,80,11.08743,0.10283,0.01426,0.00377,0.70994,24.65465,13:30:00,32.44064
1228,ema_9,ema_21,1,80,17.41259,0.68891,0.01263,0.0385,0.56625,21.83752,14:30:00,32.3551
483,ema_9,ema_21,1,77,16.07368,0.65874,0.03061,0.03272,0.82901,42.30076,14:30:00,32.34721
474,ema_9,ema_21,1,80,16.35712,2.68837,0.01203,0.00647,0.96211,48.69819,14:30:00,32.32006
869,ema_9,ema_21,1,77,10.34363,1.37303,0.00934,0.00601,0.37866,24.43881,14:30:00,32.19717
289,ema_9,ema_21,1,64,12.14559,-3.29866,0.00725,0.02375,0.60444,12.48612,13:30:00,32.13236
510,ema_9,ema_21,1,66,12.25431,4.96095,0.00844,0.02446,0.4366,29.47374,13:30:00,32.12925
1254,ema_9,ema_21,1,72,12.14967,1.37476,0.00709,0.20046,0.67319,14.87725,14:30:00,32.12582
1244,ema_9,ema_21,1,79,15.89037,0.29071,0.00734,0.23284,0.6509,22.07076,14:30:00,32.09648
2059,ema_9,ema_21,1,70,13.31557,2.18472,0.01348,0.25297,0.52965,31.14087,13:30:00,32.07151
275,ema_9,ema_21,1,74,15.09984,1.21198,0.02694,0.06253,0.91796,33.88573,13:30:00,31.99905
241,ema_9,ema_21,1,80,15.2581,4.01674,0.01439,0.09771,0.46747,33.70575,14:30:00,31.9509
1249,ema_9,ema_21,1,72,12.1552,3.55006,0.01699,0.04319,0.62135,32.13164,13:30:00,31.87663
647,ema_9,ema_21,1,80,13.11199,3.6978,0.00556,0.1521,0.75536,38.28498,13:30:00,31.84964
776,ema_9,ema_21,1,72,16.38329,2.11889,0.01531,0.02364,0.66148,43.16274,13:30:00,31.7386
339,ema_9,ema_21,1,69,18.10527,1.62657,0.04109,0.03946,0.79429,27.81925,13:30:00,31.64401
1166,ema_9,ema_21,1,80,13.07539,-1.45447,0.00721,0.31836,0.76427,57.50794,13:30:00,31.63377
418,ema_9,ema_21,1,77,15.83252,2.08812,0.01828,0.16034,0.53566,39.55989,13:30:00,31.51099
229,ema_9,ema_21,1,77,12.40237,3.97883,0.00599,0.00183,0.47048,24.85793,14:30:00,31.47338
